id	units_snomed_concept_id	value	value_low	value_high
1119ddb6-657f-4a02-9513-f049356cf2d7	258684004	1		
f1296044-8017-4682-ad2f-af0ef4c74d83	258684004	3		
d5757f38-965c-49ea-83c9-e55e3f318ac9	258684004	3		
ee3c6274-f636-4199-ab03-4768e617e1e7	258684004	3		
c341fe24-d6fb-4aec-b6eb-7c2032f9a2f5	258684004	3		
a9369d77-9494-49ac-a32c-adf57474c18a	258684004	5		
9afdd925-9b8b-4542-ba3a-7e2cf9cf695d	258773002	15		
110d7b1e-be46-42d5-a9f6-0e83b4d65eaa	258773002	30		
6f4fef4a-a75d-4157-a6c9-6878d12d4074	258684004	2		
55b9b353-988c-46b3-b549-f85c8fdbfe99	258684004	2		
35bd2023-cedf-410e-9ed7-3b38d21292b2	258684004	2.5		
f98fcd7a-082d-4fec-9933-5905d3d7ad91	258684004	5		
e51a9913-af6a-4338-a1a3-39607852c39f	258773002	0.5		
02ed11c1-a885-490f-8e5d-70e551da6cd5	258684004	15		
bf6373a2-e1ba-4777-a8d2-63724a9ab101	258684004	15		
c4f1127e-1468-4708-80eb-c61c49fd3f08	258684004	10		
dd06e057-7765-42d5-a901-f15060fbddf8	258684004	10		
a7dd5f58-cda9-4810-92f9-682ec16468bc	258684004	2		
a602d5d6-a79d-48e0-8b3f-df06863e1afb	258684004	2		
f9ebb342-308e-4e83-a6cf-1670b387ef75	258684004	100		
a0b2cf12-b6a9-4c83-8551-51bcaf8078e0	258684004	100		
ad29cd59-38d1-412d-a0ea-0310b9dc7054	258684004	500		
73d28c5e-8311-43ff-83eb-a33ca8614bd4	258684004	500		
b4ca6325-b52c-4ba0-ba75-27ef1e5580a4	258684004	30		
8dae833e-2a86-43be-be6b-f2a8d6f7c410	258773002	0.3		
6e8218e2-9c11-4696-bf06-05c86e506ea9	258773002	0.6		
cec4bc6f-aa4a-4bdd-ae4d-46bd2e8c8d24	258684004	15		
61e62f3f-1b74-4b28-a0ba-5cd468bf8976	258684004	15		
4bd6b92c-6143-440a-8e39-5c6473702235	258684004	4		
9a6eb8b5-f4e6-41b2-b5d4-ed801b57e6d1	258684004	4		
6b9e8d5b-9ea9-47d0-a9b2-8a3413f0b837	258684004	4		
ab0da2e8-8ded-4933-a82e-108843d7c10e	258684004	4		
ea1a3942-530f-4105-8eef-f2297cdfb6df	258684004	4		
92a47674-eb89-4c7f-b2cb-2906294812dc	258684004	4		
2092567d-be46-4ebf-a5b4-0285bebc79d5	258684004	25		
17436371-9c44-4c6a-bb24-e7d122cca67f	258684004	25		
57fc46c0-0182-4a08-b411-775e3ff9aa35	258684004		15	25
ab247614-b640-4614-b279-f160ca042d55	258685003	100		
1a79189c-d3ba-4e6f-992a-4ad102918d3e	258684004	200		
15561a40-035f-4733-9e75-9de1e80c0fab	258684004	400		
e3c3bc42-5326-4386-9c0d-cb7bc64c42ef	258684004	200		
1b85cac6-0048-4f94-b0d0-b4d74ac90072	258684004	400		
eb59cb73-09e9-4cef-9230-5aed3417d829	258684004	200		
1ad116e5-6b64-4480-a906-613504f56b36	258684004	400		
a388050c-7831-4b6b-8834-83841902ea68	258684004	200		
571cee68-cb85-4bff-af87-2df70447d83f	258684004	400		
2b14fe87-3218-453f-a5ef-08357eeb8a7b	258684004	200		
74be9122-27b4-449c-a8de-dab02b7e6cad	258773002	2.5		
0672897b-18a8-4d26-aba5-290ea09c8610	258773002	0.6		
16cc8a5b-f7a9-42fd-b499-9b8c608ee37a	258684004	170		
c9e27e81-2440-4988-a02a-45c8e55a3059	258684004	5		
4bf4b1cd-fa46-4ff4-a480-6934a9f1d759	258684004		1	2
2076b537-2e3e-4b4c-a33b-cbd0659d0712	258684004		100	500
4a101024-d04c-4bd0-89bd-2c41e41dac45	258684004		100	500
03d78aa1-a49c-47f8-aca8-135d46e0b305	258684004		100	500
150cb916-d8b9-4b5c-99cb-58de9f0d1138	258684004	100		
331ca014-01cf-46be-87cc-cb65ec2cc245	258684004	50		
15ef3ffd-1ebd-4b93-9ffe-cf9e4818406e	258684004	100		
d2d0ef86-591a-4c67-bcd2-6777f5b415df	258684004	50		
8bb0744d-ff83-4542-9214-5e00d34b5426	258684004	100		
1e31374f-bcf2-4950-b6d6-dd4917944b9f	258684004	12.5		
e1425a70-0b90-41a8-a7a0-53ce849913ec	258684004	25		
2651b1fd-f60d-45a1-9b8b-a4ac9fe2222e	258684004		12.5	25
ee9bc483-99c9-4338-9455-641fb4a5069a	258684004	200		
6ce41de7-123b-46e0-94bd-0d3b7de64b37	258684004	100		
5e18b82e-6ccc-41cf-ba12-d471af4cbbd6	258682000	2		
a28b62a6-c058-41ed-82a3-786b0983e1da	258682000	2		
50aaa137-a4ed-4745-92a1-de4faa3fa4b4	258682000	2		
7382f370-f847-4b8a-868c-b4c012c72e5f	258682000	2		
8abaea4a-cdbb-46b2-96d3-1bed1dadfafa	258682000	2		
25124037-28d8-4992-9514-b4227b48c1a5	258682000	2		
595c6707-8eaa-4f96-ae87-083903243521	258684004	500		
ce317965-4340-4927-8238-8a2615715582	258684004	250		
51a5cf04-a812-4383-a95b-0b1892dfd625	258682000	2		
57d7bdb5-119f-4ee6-9d43-5764560f19b0	258682000	2		
13377b55-4b56-4d93-aa54-c0bb8336bba2	258682000	2		
159a5ddc-f210-4c2c-aecd-f0bd561db214	258684004	50		
102f4676-38e6-41ea-8469-2b0d3856f645	258684004		50	80
7ec365e1-055b-44bc-bc52-8f3f56f69087	258684004		50	80
db2f3e20-5306-41b1-b254-f2af3a0accc1	258684004	80		
71c98249-fefd-44b9-a317-5824a2bc21a8	258684004	600		
971f5678-b95f-4b2a-a428-2dcb039793b1	258684004	600		
1dd5a46a-ccbc-4b1e-9f03-3262cff45edc	258682000	3		
f40b965b-f687-4c47-95c3-fa1f7faa1263	258682000	3		
2349caa4-90c2-4ecc-a59f-bad42a1e4fe8	258682000	3		
7bcbb0b3-68a5-4e5b-9ca4-2db2da8c875b	258684004	1.5		
3229614d-7496-499d-b77d-67792fdf27ac	258684004	1.5		
f31dcce4-e5a2-424c-ab7f-72c1349bded6	258684004	1.5		
2a5f259c-6a7b-47d3-926f-0540e8ba249c	258684004	3		
6b0ab12f-d229-4f53-a422-79ad8a1776dd	258684004	3		
815ab441-b507-4b2f-a0c4-639fc414a3c9	258684004	3		
95328990-2983-4460-a903-f434cc80102e	258684004	6		
864016ef-9458-4a85-8321-3192bf77d9f9	258684004	125		
bb0a6a77-2656-478a-8fce-40bcb2b50288	258684004	125		
cf1d03e2-cc80-40c2-b07a-98cc97919997	258684004	250		
f09ec6bd-c3e6-4a58-9d77-d846a762ec31	258684004	250		
23628307-56b6-4fc5-85f0-d9a7f1f060c2	258684004	125		
57be0fa3-2116-42a0-98f3-36122d1673de	258684004	125		
611f7b9a-32d9-48d6-93d4-d12f5bc6dd96	258684004	250		
97680e17-cbcf-4c76-9f1d-9bcfaf6484d5	258684004	250		
e6d8ff8f-3798-4493-9ead-56e4c4e02ffc	258684004	250		
45259747-330a-4ada-bbf9-7198cb373211	258684004	250		
2c203a10-668d-4e86-bc24-b4e2eb25103e	258684004	250		
c3d657d6-2551-4688-94f0-fc2cbf695edf	258684004	125		
bffa0f53-9ac6-42b9-9c27-2c62878013ff	258684004	125		
7f756356-993e-404e-a7db-57f910d0b35c	258684004	100		
b6f21cff-e644-4903-bada-2d11deaade48	258684004		15	20
3a284143-64be-4776-b8e0-1b5387646b65	258684004		15	20
7b094347-0d53-42e3-8d9f-c4938ebc86cf	258684004		15	20
d9366c39-dd4f-4de4-9d4b-0e41209b550c	258684004		15	20
430a025b-a885-434c-8ac8-062ed250f3fa	258684004		15	20
150fc7b6-e26e-4c5b-8631-135a641e81f3	258684004	1000		
fd090ac5-0e83-409f-af1a-3c506ad6b4ef	258684004	50		
5429d817-c3ee-415d-b56e-dd89c4fe1d2d	258684004	125		
3d3560ca-f5e7-45f1-8473-3aa84868a9f5	258684004	250		
d8111e8b-034f-4059-b4f6-b279e98cd1e5	258684004	875		
7b852480-23e8-4938-864b-2c5b1d7c6032	258684004	125		
a9b48cd2-de05-4924-be45-5a54fe39c939	258684004	400		
e1779bbd-5d18-4812-9249-aceb42e0bd4a	258684004	5		
ad356cc9-65bb-4c15-b274-69362210b313	258684004	10		
2af3b1e3-4b23-4474-98bd-31d4bd8553f8	258684004	4		
b8d383d7-dbab-4f82-b398-291b0fdf1d4a	258684004	4		
aaa98844-5b83-4c69-94fc-262a85d68f4b	258684004	2		
c3f35f35-afe5-431e-b378-f0697582131d	258684004	200		
d18008da-e1aa-4b52-8a50-45b2f7671ef3	258684004	400		
d338d3c1-d23b-4328-9ca1-7086910b5a98	258684004	500		
7c8b925b-0a85-4d4f-a3cc-d7905dc26b52	258684004	0.5		
461a3d0d-fb92-4359-9699-4855bec8782e	258684004	5		
dec35182-6b6e-4ad8-9247-ff92bf01c500	258684004	5		
ba539998-dcd0-4c1c-8de1-219b853d9f40	258684004	0.2		
056c52fa-33fc-49b1-add4-f8231986b604	258684004		0.1	0.2
405346f4-3ae5-4eb4-8509-9c8cabd3b586	258684004	20		
76271231-4f8e-4dba-9ad5-4aeb704d90c8	258684004	1		
5586758b-8239-4931-a26a-e23a14ef7c81	258684004		0.5	1
f71c6d2e-f10d-467e-a125-5783863578b3	258684004		0.15	0.3
81a44554-9ca7-48c3-b28e-2a58639958d2	258684004		0.3	0.5
f20e8679-d7ba-4388-b5db-fabd79d32949	258684004	0.1		
75ed8996-1378-4aaa-86d5-17be21f3d6fd	258684004		0.5	1
a71149ca-46fc-436c-beed-12772b723f76	258684004		0.5	1
5a0142f0-c4df-445b-ab20-83b28877324a	258684004	0.04		
b22a1796-f24b-41f5-afc9-95d054ef40f2	258684004		0.2	1
fa4ca7e6-3938-44fe-810f-c7fb2338c1fc	258684004		2.5	5
b1630d0f-90ee-4986-8022-f8da38fdf84c	258684004		0.5	1.5
f69b072a-b805-406c-aa6b-4f7f612d5161	258684004		0.5	1.5
8f70a503-b058-441e-9636-69b50737abaf	258684004		1	2
7427746a-fd4a-4ad8-8dca-cf2a54c78477	258684004		1	2
e1777f2c-a757-409c-8fda-ca4e2d8e29ed	258684004	1		
d5c9ddb8-54f4-4e43-ae84-a97c4ed39b94	258684004	1		
0ddcdcc8-a110-4c40-97a2-e6190e71c835	258684004	1		
0cad8c4c-7419-4637-8d9d-1b673881f126	258684004	1		
7bc44da8-ffb9-4ea2-8ba9-4a883fa0daa3	258684004	1		
649e7bc6-d912-4a97-8b0c-da7a3b75f60d	258684004	1		
73fc3648-e94f-4602-ba5b-dd7f8fc74b40	258684004		1	2
727df9d0-4b0e-45da-9c89-d46cb0a67180	258684004	1		
284a998d-2fcd-4b57-a906-949a215849e9	258684004	1		
bb87b8fd-fb70-43ee-9dfb-888816d3cc60	258684004		0.5	1
84a6cf74-f74b-4884-a79e-0b91ce3d547a	258684004	5		
289b5139-687a-4950-9562-af0bedb44737	258684004	5		
70b10657-b7dc-4581-a361-85067e4cc274	258684004	10		
12a9bfe2-8cb4-404b-9989-bc2ea7c5e557	258684004	10		
582e1b0b-2999-4284-8cc8-b70d3525d02c	258684004	1		
1199b073-dd91-4865-9e58-2d0a8864c1c8	258684004	1		
cccb9378-6587-4747-a4e6-f0be86146fe2	258684004		0.1	0.2
2478ced5-0081-47c3-93ee-3e6ad591800e	258684004	15		
d9dd4672-f380-4776-8188-05d38d3da7d7	258684004	15		
93cef964-e7b3-403c-8d1c-e1b003136837	258684004		25	50
dcb54367-8e72-4817-8b55-eddc000e51f2	258684004		25	50
df950e4e-a660-473a-bbba-7b70c46042d3	258684004		0.5	1
3d3fc176-641e-43a3-9617-e4aa1da5ab90	258684004		0.5	1
d9ed12a9-6402-445f-aa51-82112dfa27ca	258684004		0.25	1
5a3ea924-aeb7-42aa-ae79-d65a5c6a2d1d	258773002	20		
ab9738b4-7720-4a4f-b11a-919e71cb603d	258684004	1		
c11eb2fb-8786-49a3-9455-82d9aa4f6ca1	258684004		1	3
c427666e-2097-4fe7-a39f-b89465e70e40	258684004		1	3
0f9f1ebd-e523-47b5-8118-22070e548824	258684004	0.1		
72af0804-d4a4-421c-93a0-baee93354b5f	258684004	5		
a0687d21-7c9f-4726-a757-220ec7977840	258684004	5		
c3813df6-d424-49f0-8f98-9fd540fb8caf	258684004	10		
cee6c007-50cf-48e8-b584-2d7101e89e6d	258684004	10		
9668d5a7-8489-4ef9-8cb0-9f363f521504	258684004	150		
4dbf764f-ae5e-4e7a-be77-28a0d15838de	258684004	150		
1c4bbcd6-15bd-45e4-9acd-fcf257312b23	258684004	150		
d45717a5-ade9-4087-85c8-5f88a5f61147	258684004	150		
28ca40be-e3a1-43cd-b16a-52d63a8eef8e	258684004	150		
0b4af953-ddf8-4cac-8bc9-37a5ce8d1c40	258684004		50	100
b52ec319-176b-4965-95c3-07d2005fa7a0	258684004	50		
f36852cd-85dc-4b68-8648-aa6ce7a2ad51	258684004	50		
187ff305-00c5-4c15-9c48-a0ffa23fdc97	258684004	10		
825174e9-3d67-4d66-abbf-e7f613904b80	258684004	10		
4c531bbf-749b-41a7-91a1-a73010b5f913	258684004	10		
a1cd6f1e-70fc-4bb9-8013-1b546a06bc81	258684004	10		
845d8327-ad02-4ea8-a7a0-812778044dfb	258684004	10		
12fa955b-72d3-4655-8cd7-42c13ffe6aa0	258684004	500		
2639f868-1b16-4b9b-9199-c2f832a5a5a0	258684004	500		
caca173d-440d-420c-b2f1-7d30dbac61b9	258684004	50		
f0b21c43-49d9-41c6-b5a9-f0b15e8afe36	258684004		3.125	25
b4f4390b-3670-4c56-92b6-51eb52445211	258684004		3.125	25
9a758181-22f6-40f7-bc4c-7d1dda23cd3c	258684004	10		
fb4ad2e2-d142-494a-ab30-7321331a32c4	258684004	10		
bfe9496f-c9d8-4d5c-ad83-eac993790fad	258684004	10		
430f3ddd-18b2-4e58-b3c7-d506821cc762	258684004	20		
30e2011f-b559-468b-b74a-62dde5f8b2d1	258684004		2.5	10
f57ac98e-406d-4794-8541-4db14ea674fe	258684004	40		
d264a6b5-d6cb-4628-852d-f5dda0d98db4	258684004	40		
cefcb1b3-c6aa-47ab-aef9-72b8e47253fe	258684004	1		
c1f5239f-8768-4527-bb5f-e11cb2459b1a	258684004		25	50
49262d72-0c91-4bc2-b51f-99994794b84a	258684004	12.5		
7a50391f-7199-4d4d-976b-53dfb4139f77	258684004	25		
2bb6fd9d-afe7-4ae8-9ef9-ee8046678ecc	258684004	5		
fc8f6c7d-092f-4f5b-9715-dcb7680bf1e6	258684004	5		
785aa6a5-57f1-41db-97e0-baf050fcb961	258684004	5		
24983137-1843-4489-a4bb-d7f6e53a1a6d	258684004		20	30
2750dbe8-dfa6-43e4-8bee-3265e13f7310	258684004		10	20
859553c3-55fd-4d6f-8a7b-686f490eba7a	258684004	10		
bd7670f8-4356-41d1-95df-a891a2b48ebf	258684004	10		
ea111a7f-3300-4630-a948-590f82080d41	258684004	10		
76f52027-3a9a-4573-aa26-051bf1196b73	258684004	10		
f7563b45-b1e5-4922-82d2-fca6a00047ba	258684004	10		
190b6061-eee2-448a-88e2-1cceffcfe92d	258684004	10		
7aab2b77-329f-4222-aaf4-14978647105b	258684004	10		
9ce0b623-728a-4be6-a01a-582e0ac80aef	258684004	10		
60f0be8e-e98c-4b6f-b696-e2b8fb52d4ab	258684004	10		
de9fa6e0-1fc6-4467-8e6c-9dcf67454fbe	258684004	10		
55fdff27-bce2-4e90-a3f0-13cd228d9d4f	258684004		10	20
c2b58d75-f1b0-4b6f-a43b-f24c34f7a5ce	258684004	20		
c9f59ab7-615f-4db6-9737-7357fed223af	258684004		10	20
7d847630-3951-4ad4-bb71-faf6386e1a73	258684004	20		
4a2c6edf-884b-400a-ac49-7487a915b96e	258684004		10	20
6138de25-336a-457f-b162-7246da721ed8	258684004	20		
9a113a43-26c8-4980-9da4-11b17c0adfbc	258684004		10	20
b5f85287-7b9d-471e-8ecf-28975787fee1	258684004	20		
ccbd08f7-2d99-45c2-a2c9-155b9420ac83	258684004	25		
709d55fc-436a-44cf-bb0b-61087d84ec38	258684004	25		
6eea6016-2725-4fad-a1b9-475063449909	258684004	25		
2a731da8-495d-44e5-b281-9574f3d5450d	258684004	500		
1a5c948d-6bc6-4bbb-bf7e-8702a6f9ce14	258684004	250		
a92b4fca-2dbe-4276-862f-393bc741c0b7	258684004	10		
49048ee1-5bad-49b5-aa42-3f230ad08ce2	258684004	500		
3f648040-3953-4870-9355-223d176ad1a1	258684004	600		
3de7b790-2233-4c91-97d6-a306b1708604	258682000	1		
a0b3d1f8-7c44-4222-8338-f388457801de	258684004	100		
7ac49ab2-39cc-4c15-80eb-9224b5c5a115	258684004	450		
e90fff9d-5fbd-4edd-868a-a81feb9fe1f6	258684004	600		
409e2aeb-721f-47be-9054-15b46014270d	258684004	450		
fd594b14-7d8c-4732-8bf2-c5fdefa4a9a8	258684004	600		
15b438f5-0dfb-4e54-8b2b-f2f664e76cab	258684004	450		
7e33643b-5048-4797-a60f-51d6a859b581	258684004	50		
7dea0fdd-a9c0-4786-bfb6-1a8340c125da	258684004	50		
731d2713-0f68-4836-8236-327ec3ca89fa	258684004	500		
05d40565-251b-43bc-99f0-bc934e24c9cc	258684004	500		
9707a287-05c6-4475-91eb-8e9a92aa3251	258684004	500		
0185fede-e6f0-41e2-9bab-dd851bb073e3	258684004	500		
a59e46cc-2cac-4092-a923-157a1f2a3e8e	258684004	500		
a11d257f-f686-4af5-a3d5-e3913d6b4b92	258684004	3		
799bf121-13de-4cac-aac7-45ec4802a22e	258684004	15		
2ed9ba0b-6de2-4323-b024-d7dc09b8a470	258684004	250		
7ee1e85d-b5ca-4424-87c4-dc59eed59cb4	258684004	250		
135a19e0-6683-4463-8d64-2c558bf4bbd2	258684004	15		
12e1446d-0c9d-43d1-837f-e09ae80d9ef9	258684004	250		
83a4bd8c-ef98-4135-98ac-3d803cd90659	258684004	500		
7d208e0e-a765-4bbb-a0f9-9bcdaf45039f	258684004	125		
23fd4b66-721f-4478-9bca-e4f9757b91a5	258684004	250		
0e4337c4-638d-40fb-90ac-e80e9c2268a4	258684004	875		
53e81aaf-bf2d-448f-a660-4c5d680dcc41	258684004	125		
5df0f876-9d34-4c22-854e-1286f390aa8f	258684004	875		
6ed7d34a-cdc8-4650-806b-49e3612dffcc	258684004	125		
3c89c9ab-536d-48df-a1fc-8b1c85aa3ec7	258682000	1.2		
9ed9cb0c-e0ed-4239-a5cc-d06a9453156f	258684004	0.1		
f25d9f66-b1f9-443e-ac53-a3693f4c3d34	258685003	100		
5532580d-8fe1-4009-ade3-5ba0e16bdfd2	258682000	1		
5fedf449-5891-4221-9363-244a9a21574d	258682000	2		
d970aa52-e3d5-4df0-b9bb-5d1cb42ffdd5	258682000	1		
c1d30881-0662-49a7-b03e-ac9c2b70a25c	258682000	1		
56b924ed-2437-43f6-9e1a-d669e2b37841	258682000	1		
f85dba1f-82dc-4d42-a74c-9cef76221e48	258684004	10		
a01d788e-7ff7-4bb9-9862-b157a5679e34	258684004	500		
def89252-920e-428f-866a-0e54ae03acf5	258684004	10		
83dcf12b-3c1c-498d-9f73-474a572b8957	258684004	500		
e17f657f-33ce-4976-baf1-65e0a6a496bd	258684004	10		
d82b72c8-f8dc-4c77-9fd3-1d9294139b82	258684004	10		
9ceced62-1634-4ac5-b338-3c8dbdae394d	258684004	500		
35b539c3-1b72-43f5-b4c4-272408afeed0	258684004	10		
2293e6a8-0e63-4ae9-8112-57495b178eab	258684004	500		
7601752b-6e25-4d8f-ae5d-1330ec93d025	258684004	50		
6fc6a384-147c-4926-a1f5-e0d707d40cd8	258684004	0.625		
0e10dbd2-37dd-43f3-9efd-85b57625509b	258685003	50		
b2b51b24-a6d9-445f-b475-6cbd1b866350	258684004	20		
0b5e7fe2-0bd5-4f37-9368-35c6db3c9260	258684004	400		
2c526dd6-6c9e-4bf5-835a-593a30b2fbfa	258684004	400		
f6297a53-62af-4a62-b6bb-eb41b2cadc73	258684004	400		
e80100eb-c38c-4525-ae6b-4135ae63c362	258684004	400		
918c8a02-8ea8-42d2-9797-66f128d03813	258684004	400		
764547d1-a102-47b7-b9ca-75e88de6c2f3	258684004	400		
a44764b9-a56e-4384-9a1a-088f90b9847b	258684004	400		
94afae2e-7775-4d4b-ae59-1773cfc84b3e	258684004	400		
5ea92395-7a71-403a-a0af-e8a9eb6c962c	258684004	400		
a21a0103-9eb1-453e-801a-5112d79dec87	258684004	2.5		
7e93edd5-4c0f-480f-8f7c-a1669260c51f	258684004	1.5		
593ca596-3f89-41c8-a7d9-608dd87523d6	258684004	150		
1f679a93-53f3-4f05-a930-16039d93c04a	258684004	10		
49be5c6a-b5e7-43ab-8ab3-3ca694185210	258684004	30		
10e8ef11-4d85-4a7c-9e3a-5862a50e8958	258684004	30		
bbbf9268-ada6-41d6-af65-203ed75e940d	258684004	10		
3bd64073-c6fd-4ae0-ad98-400b7b372aa5	258684004	50		
b3409f60-52d3-4f91-9457-8beb2186d507	258684004	10		
bbeed7e1-0fb1-459c-9708-5549e48ece66	258684004	400		
d073c844-c727-42f9-81e7-000fdb13c274	258684004	400		
386cbf4f-3692-4f48-b6c7-1f31d61eb2df	258682000	2		
2fb6ceb2-7656-48af-b1e6-00d1a06b5a9e	258684004	200		
2416b477-ee6a-4dc2-95c5-737ba9189bbc	258684004	200		
b68cbb6b-d9b8-4945-b1a7-35144c6ba328	258685003	400		
9d788e06-a58f-435a-9f9b-f270c507080f	258685003	200		
918524f6-719e-4367-b9d5-c6d651dacf6f	258685003	100		
cc1a3c8b-7c07-495a-a641-61039f3db5be	258685003	400		
085ce9a3-1414-467a-b74e-2817f9fb8494	258685003	600		
be31e389-98f1-43a0-98d3-7d06b741efce	258685003	400		
9af57539-470b-40b4-9859-433b55a06a14	258685003	800		
43825774-2ad8-4b4e-9d8e-a3cd4daae17d	258685003	400		
e1d8f427-3607-4bff-866d-c1e1a9cea3b9	258685003	800		
a7edecc8-5481-430a-b8da-a79866ff930a	258685003	400		
b7f31f9d-b11f-4032-8633-bd3f382812ad	258684004	0.1		
d4c8a7b4-4e54-4a37-a106-b466b875a42b	258684004	10		
2ede292e-3302-4178-833e-12f1fc01dde2	258684004	0.1		
40015638-0188-4722-811b-76a246b22d9d	258684004	0.1		
58f5d59a-380d-4182-a17f-79c8080cca5f	258684004	5		
395e3949-bd58-4100-a446-9b7285248ea0	258684004	15		
8292c197-775d-431b-a6d8-009ec8e01ffe	258684004	500		
a8846e9a-fc9b-49d6-9921-eba4d2520d59	258684004	500		
06464b6c-0d7f-4741-83d1-f985aec56eab	258684004	500		
bc426e06-3495-48da-8f63-eee50b16480c	258684004	500		
b63791d7-6c51-4a81-9893-752fcab7b0a6	258682000	1		
081255e2-1b8a-4f64-bffb-75b81c9aa152	258682000	1		
5839aee0-e3cd-45cf-9efe-50afcf3c0e79	258684004	500		
03b797fa-7318-48bc-bde3-1c4a2bffa2c7	258684004	250		
136421a9-5102-493d-a16d-6c0cee0b5b69	258684004	250		
5904571d-6c57-4706-9e10-b7a4861d2bd5	258684004	250		
65fd43b8-56c4-4bab-93b5-5d8f2f6a2eb5	258684004	250		
65f72a4a-3b4c-4107-ba23-189d02eadfe4	258684004	10		
a4ba2df4-5fe8-43fd-b03b-5ae85f42a257	258684004	10		
d206e0af-0777-425a-a794-d89298f280db	258684004	5		
685ca553-225d-4e40-a433-d9443877ca16	258684004	5		
a491c1e5-bb7a-48f9-99bf-5cf502844da9	258684004	10		
f327a117-9a7f-4175-bfb2-b35ba330b1bb	258684004	10		
204e3c2f-6486-4ecd-9179-2571aa853408	258684004	5		
319dfd32-1e49-43e5-92d5-25b1e1f81440	258684004	5		
0f1e2654-1d89-458f-b024-d0c2d58cb720	258684004	10		
5e175dab-8f69-47b5-aa2f-ddf4edda4c8c	258684004	5		
e9c8cb23-89d6-4a53-9e88-758bf5fc63d8	258684004	5		
cf6a1e1e-367d-4b6c-8966-20ef681b80eb	258684004	10		
b329fff4-df8a-4b8f-99df-5a9f7c78fa31	258773002	15		
a00b7f22-fef1-4aa2-9cdc-d7bb5f80bf63	258773002	15		
a3e1ff1f-5433-4e88-8cc1-743f28d838f1	258684004	0.1		
95ff805d-5660-4a4b-9f62-5a3ba30553d5	258684004	0.1		
cd390a2d-4cbf-453f-9f25-9bf27701e805	258684004	0.1		
ad57efe4-8ebd-4297-b976-1667a4c9f522	258684004	0.1		
d57844c4-a07f-4f17-b546-9a145678c493	258684004	0.1		
ea0cfb4d-f978-40e5-b6c2-79547b4b63b5	258684004	0.1		
b5da65a7-c3df-4501-b912-62e39e9d4098	258684004	0.1		
8e31761d-5283-4146-9908-594788567f92	258684004	0.1		
907bbb83-03ac-477a-906d-1c3949a98af8	258684004		3	6
1cb581e5-454d-48f2-86bb-6f570436e559	258684004		3	6
733f2e84-a53b-4e40-a9a3-2df671e17334	258684004		5	10
ad22e6df-c932-47f4-9ea7-dee7ae34d065	258684004		5	10
6ee4472b-840c-4f39-a54e-38bcda3a0299	258684004	15		
0bd6d5f8-8f56-42c3-9854-14f8b3d7649c	258684004	15		
87ecb17f-311b-4c5d-aa83-5de7472d6af5	258684004		1	2
0348a99a-46ad-4ed4-a25e-8353a47ed30d	258684004		1	2
f7eca452-8a37-4988-b3bd-dbf6daec2d11	258684004	0.1		
22f513f7-a414-4df1-ac46-fca4548e4b01	258684004	250		
4fc238ae-1cbf-47cd-a1bf-84d8c5efd010	258684004	400		
82d1ee1b-494d-40d6-98e9-f16351d77c6f	258773002	0.5		
1159dcd5-8461-4217-aa5d-c3b7ca9ea4d5	258773002	0.01		
6af80964-01a8-42f1-811a-e9231db802e2	258684004	200		
6a836797-1aa8-4838-9f3c-e752326c8139	258684004	400		
3bde07e7-2e14-4753-8b05-3724c07919f4	258684004	400		
85b26e99-4cee-4a18-9d56-7ae511ca74e5	258684004	5		
114915a7-d24e-4fc3-b004-61cbda0219e8	258684004	10		
1c0a700d-2ca3-46b2-a70e-adf6b6af5a09	258684004	5		
ae0dfc81-ca9f-4860-8a2d-b257d8ab6020	258684004	10		
326a3e4b-5981-40d2-bb1e-57b62075ff04	258684004	5		
5466e380-c174-49a8-9f59-73f2552a9f37	258684004	10		
ea4b3a87-cb5d-491d-8022-3b3fbeef4512	258684004	5		
1f771a7b-3eae-4c5f-aa19-37ebcf659da4	258684004	10		
697a97f5-7d06-48bc-a759-137ff58bd8c3	258684004	10		
6a2f4e8c-0d72-409a-be24-1a4a574dd724	258684004	5		
d6f834c3-cf78-4b7c-85b5-9d8d11369b0d	258684004	10		
8b5361be-a92b-4d48-8ee2-3a57aa10c192	258684004	5		
9af30191-4110-4a9f-a123-6d9061396357	258684004	10		
5f8a0c49-50db-42e8-89a0-ab2a96602e3f	258684004	10		
030ce4a1-d574-478e-b8a2-6f66bb486ea1	258684004	4		
b39f8f20-05d5-4329-afbc-dd68f6deca26	258684004	0.1		
62a6c7f9-7da2-442c-b566-fffd7a6f7acd	258684004	4		
9f1f5e14-b5d7-4c0f-b062-afe8b1f2ec8d	258684004	0.1		
41e6b035-3c5c-4f4d-aeb9-b8fa082aade4	258684004	4		
6c02394e-3a9a-4970-9ba8-04fe9fe4695d	258684004	0.1		
b856883e-e81a-4062-9dfc-e845dabf5ace	258684004	4		
937c31da-ef7e-441a-985e-68f63496fe22	258684004	0.1		
664415df-ea17-4414-8644-dc52c4835cab	258684004	0.1		
fc62d21d-13e1-4b67-bc4b-d691c59f1e9f	258684004	4		
737070d4-c722-42df-a888-f4bce4452d56	258684004	0.1		
ce405e3c-9348-459d-9f5e-3750802ce941	258684004	4		
a54a3e77-c841-4fc7-af59-5a7b22cb08f2	258684004	0.1		
f3b50f3b-d0d4-49a4-8426-d67598386924	258684004	4		
