id	medication_id	value	units	description
9818ceb5-68fb-49ad-857d-99e6a986a8a9	1086336c-710d-4aeb-8275-ef0bb96a726c	1	SUPPOSITORY	SUPPOSITORY
7a806591-013d-4e2a-afdd-50dcce0d8cb1	5bf3826c-109f-4f21-a862-8c07d32eb801	1	TABLET	TABLET
e015c9c0-ab92-4504-9e92-6266124663bc	e11610de-716a-4fde-87fa-c3f2cf4e61a5	1	TABLET	TABLET
18a5cdd8-bc20-4ac9-b7d0-d604eb701f5e	810bcbfe-581a-46a9-b0ed-04734e4d1ebe	1	TABLET	TABLET
ccaa1dc1-b437-4982-9384-f1d7886e4c4e	ceb4ed76-7cce-47a5-8384-7f3d99207e9c	1	TABLET	TABLET
896d51a8-0cd2-42c9-b117-44a545b89f76	fca265ae-0a24-4e82-80bc-d2887328fa54	1	TABLET	TABLET
86441530-fd10-4ffc-a985-ae109ebd7333	549b6e87-1749-4686-88b5-2bd7cbe7c725	1	TABLET	TABLET
66be8b6b-63a5-47ea-a2cb-579441f521b4	4e456f51-32d8-4f45-b7b9-137d99b97353	5	ML	SYRUP
0185270b-e17c-4165-b509-280718ec9d1a	15e5d78b-2548-419b-93bd-8b34f3d0121a	1	TABLET	TABLET
811db7ed-36c4-473f-acb6-b2e830a7cbd0	18706575-484b-40ed-9823-cef442a10840	5	ML	SUSPENSION
3cef80b7-a826-4a31-b65a-8509b8ecbd24	2169d595-0e69-445f-887c-8692079b0680	5	ML	SYRUP
780a0e03-2fc2-483f-8b69-43b243439677	10904ec5-e54d-4212-8644-8c47955acf83	1	TABLET	TABLET, COATED
30f25bd2-fae7-493c-812d-a931df6a4bf5	68fd5b80-7490-4fd2-8834-fcf8258d83b2	1	TABLET	TABLET, COATED
9f80e439-195e-45cd-91bb-2ef97b8049a7	853f22f7-7b19-4720-9d7e-7298feaff945	1	TABLET	TABLET, COATED
35fbf4ae-685c-4403-9ac7-9ccbaf86495c	6a25fe05-9ec0-4866-a8b1-3d11ed652e0f	1	TABLET	TABLET
e4d64f11-2215-4fda-b8e7-3d0f4f2bdfbd	d0d564ff-125f-4ae7-a701-57f6afa8ab02	1	TABLET	TABLET
2fc7b2b6-e56b-47a4-8be4-c2ece47644ea	795728c7-db0a-4cbe-b52f-f7ef4931ee89	1	TABLET	TABLET
2d36f7c7-2842-4de1-8cac-9895db08ddd3	29607023-e3b9-4955-a572-138e24b01418	1	TABLET	TABLET
ceff2fa1-495c-44eb-9f90-9b5574cc78ed	569282d1-2ba4-4e9b-be12-2b972ce10ab1	1	TABLET	TABLET
ac213bfe-25d1-403c-8651-d6e1307b3651	5140251a-2360-43b9-ae77-66c9980a082e	1	TABLET	TABLET
a44b4353-c766-4fc3-ae2d-79d78acec6c5	dc7e7d95-a8ea-43fd-9ec6-6b54d51ccbb5	1	DOSE	SOLUTION
cc387b08-b419-4b45-b876-20e05825349e	6bac39cd-2763-4984-9753-99fbc0408c71	1	INHALATION	INHALATION
caf4a4b8-f76c-46c2-a985-5b4814610f3a	d1c3ddae-549b-43b2-b663-79b602c10e15	2.5	ML	SOLUTION
99571b04-4df8-4488-bfe3-a79971d95047	613db261-2506-4400-829c-3711c21a24bc	1	TABLET	TABLET
dc818769-ff93-47c5-8aaa-1d170f5716f6	cb1ace2d-e4e1-4b01-9bf1-dba1e1780b6b	1	TABLET	TABLET
a6ca6062-464d-411f-b5e5-c83e1fa45284	9402b5d4-1396-4a12-97e5-4c8cb66fb71f	1	TABLET	TABLET
99487e90-d267-495e-b847-94bf0de070fe	f70d2fba-64dc-4d84-9259-87f53cb2e52f	1	TABLET	TABLET
2f2b22a9-8e59-4514-b9e7-791b0d29b184	e1a7e45d-c900-4862-866f-edaba8af404b	1	TABLET	TABLET
6e77b154-4f7f-4c42-8edf-1618248995ae	49d45428-e992-4f92-8821-9488aaba34e3	1	TABLET	TABLET
3de8c2fa-c874-4dd4-9350-f9f8dcf4f91b	f5d1fcb2-b785-4125-91d4-4dd6928edce9	1	TABLET	TABLET
9dfd8237-90d1-4306-b9b5-1f45c77cb601	9bc66781-5033-4bdb-b195-fab2f4fd0d4b	1	TABLET	TABLET
09f1a83d-8ffd-43f4-8b65-177e1cb48b31	25a4d8e8-db56-41d5-b31b-4a5c439e79b4	1	TABLET	TABLET
154c7989-c777-421a-99e3-f0e7017405b0	5aef01ec-cbd7-4344-a887-44e1aff527fd	1	TABLET	TABLET
0831d5ee-e011-4768-9a62-7dfd963a5932	2fc6a371-b98a-441b-a16d-3c9096d68a13	1	TABLET	TABLET, COATED
7fdfe353-0346-42fd-bcb8-ab272717751c	2c475340-96fc-4bf8-84af-1a56500c849f	1	TABLET	TABLET
904b1aa9-ace5-4ee5-8b6d-494e30e6eaba	3895e064-874f-4526-919b-e0c50db12fc7	1	TABLET	TABLET, COATED
3f067999-8fba-4bd6-afec-11be1f34e63b	24da7a78-2010-4ae6-bda5-644750beb138	1	TABLET	TABLET, COATED
6c17437b-8606-4b64-8498-884023f9a1a8	e2f1a214-4f48-4a26-8917-beb1c06a3998	1	TABLET	TABLET, COATED
2afc6ae2-8fed-4634-97c5-2ffb9d37704a	3b421eb5-01a7-43a1-b44a-5ca6914fcc8d	1	TABLET	TABLET, COATED
f83254aa-7148-48d4-94e3-45f6d8706da7	1e1b6ace-e6b1-4e79-b98d-cf9a67dbdcb2	1	ML	INJECTABLE
03522f79-04be-4e73-859f-4caf809fa6fc	2eda5b6a-d4b5-42b6-ae16-1bebaaff4cfa	1	ML	INJECTABLE
322d37b8-ae0e-43e4-b3b8-33ab40b59957	5de474cf-4fdd-4fad-b209-04d15284fa9e	1	TABLET	TABLET, COATED
1009ceaa-359e-4042-bf9e-bebab5676cf6	33882942-2ce3-4bd1-b4f3-bbd437db8444	1	TABLET	TABLET
5b1d40ff-c6d9-40b5-9afb-c19099bad1f1	0ebd5fcb-3f79-455a-8a5d-eb549401f162	1	DOSE	POWDER, FOR SUSPENSION
3b28641e-182a-49ea-8fdd-effed11af267	3f515e00-bef7-448d-be63-92f987a88ee4	1	DOSE	POWDER, FOR SUSPENSION
e8bc60f0-37ec-43e0-bbb5-533ba4364f5a	ee60c5ce-67bd-4282-b753-d4894f87a93c	1	DOSE	POWDER, FOR SUSPENSION
ba0ecc13-311a-422c-83f8-0ed4bbc9dc98	63f1e2da-0f60-4fdb-a57e-b848d31c4950	100	G	SOLUTION/DROPS
0a3abd07-5330-4eb8-b883-f701b865134b	7c4c0f28-98cb-4c05-bf3a-ba352405dbd8	10	ML	INJECTABLE
309b9f88-33bc-4e63-82e0-46145c440fab	f13c8e78-9e61-4b0c-bac2-08fcf5b84c53	50	ML	INJECTABLE
00ea3d43-9401-47eb-b887-6e19a01641a1	e7b3d0e3-04ad-40d5-985a-1eef549e9c16	1	DOSE	POWDER
e7e71493-e3ff-4ea9-bb29-5599ace6f2c9	8d17eeea-3bd0-4449-8852-4fdd28694c5e	3	ML	INJECTABLE
e175bdfc-cb5c-4bc5-bce2-047e2096ca9e	f5f0406d-f0a8-4801-8b22-c1f6274f341f	0.5	ML	INJECTABLE
8c0562a3-9d2c-4649-a80b-58c3e3cac62e	d319a7ca-be64-41b6-970f-88e061c89678	2	ML	INJECTABLE
b5c387a6-2cb6-48b2-9f1d-773a3c0d2bba	4af20b1a-f6bd-44e2-a945-38703e28b538	1	INJECTION	POWDER/INJECTABLE
3dbe5679-eb7e-4909-ba9b-261a0e798304	48498e19-8267-4bcc-9a06-08dc314cfce0	1	INJECTION	POWDER/INJECTABLE
a4567be3-6903-440f-9d74-e7072277371b	510506ff-4cbe-4ad8-b7e5-8fadc08ff0db	1	DOSE	SPRAY, METERED
3295390c-2192-4791-a24c-c38c5a8d33bb	4aa903c0-20ec-4a3f-9602-886b72c0d876	1	INJECTION	INJECTABLE
45cca253-072f-49c1-9c81-5651ede4e4c0	8b64dd0c-fa7f-420e-ad9f-fd66aabc1f20	45	ML	INJECTABLE
5d172664-f879-4e6c-846a-420598faadcc	b6d8fdfa-e009-411d-bb93-68eb9bfde643	1	INJECTION	POWDER/INJECTABLE
719400c5-7f27-4f6b-989f-7b056b72fbfc	6be3a023-cc8b-48ef-bc7e-b7c175601046	1	INJECTION	POWDER/INJECTABLE
64f7cf7b-aae4-4b2a-81aa-d8c9fdbf050e	675d2370-a938-4172-93ed-3c33b84eb8e3	1	INHALATION	INHALATION
07df9bdd-b437-4a7c-9720-5402e4249724	cb93f86b-7518-4d95-b839-a76acbb3bf32	1	INHALATION	INHALATION
cf53397e-a52a-4761-9432-0801c22f12ba	736cbde2-bfd8-4027-b247-17a5314045fc	1	INHALATION	INHALATION
aa37f3bf-6d60-4b19-90ef-fa9e731969de	026b28c5-56c7-448f-9f57-02d57591cad3	1	ML	INJECTABLE
7827067a-076d-45c2-8e0c-b0cf1399ae3c	7e38fcf4-82ff-4434-b097-270051f80039	1	ML	INJECTABLE
7ae3cbbc-fbb1-4f7c-8b9f-ac62d21045a8	15eb18bc-f5f4-4d60-9e02-bad06406f4c9	5	ML	INJECTABLE
44a2f8fd-a93b-4df0-befb-44fcbd7e6124	30646c6f-31dd-45e6-a137-26dd9c752c20	1	DOSE	SUSPENSION
0362a190-05fa-428e-b8ac-4474f50de35c	713a86c2-e756-489d-bbc9-e54fa37244c8	1	DOSE	SUSPENSION
6335d978-72ab-4de8-b0b5-500f6c1919e6	2540cdf7-9a25-47b2-953b-e070d32b566f	1	TABLET	TABLET
c873baa8-7da7-43b3-b8bb-00ce82aa97a1	0c49593d-a677-47a7-b758-54a1c9540b8f	1	TABLET	TABLET, COATED
fa465e55-a1f4-4025-b3c3-3f5f313b7f7d	ec61e0dc-d424-43c8-984d-b55e01e80396	1	TABLET	TABLET
1433551b-4357-478d-8e6a-c4e0414e0ec0	07e4eb36-da44-4cf0-8382-a4c08d71fc33	1	TABLET	TABLET
2a156bb1-f965-4393-8394-de44f185fb8a	5c8789e7-ad1d-417b-826c-69dca398d746	1	TABLET	TABLET, COATED
e508d716-6152-4bc9-82ae-f102088e560a	745ab5f6-e954-4b9d-bdcb-3ce14dcf30bf	1	TABLET	TABLET, COATED
a05b441f-871e-45e1-9d20-02d62b08f973	3308c63e-f34f-4ddc-918f-8caa35d97c3a	1	TABLET	TABLET, COATED
75b16651-b8bb-4c30-841d-4dc6332e7bd6	6884c920-4ad4-4472-a1db-1ea70a4db80d	100	G	CREAM
7108b171-2ba5-4af6-89d8-f86d6d78ce9f	0da31e14-6b9c-4243-8219-d6459068c308	100	G	CREAM
1fd569af-2e63-462d-a16a-6d27b4885d59	aea26513-6e90-49b3-8b39-83b0a851857e	100	G	CREAM
1f38dc93-6f8b-4d8e-8d45-0903cd8faaf2	b9a6973a-6005-4311-a721-3ec8892e06be	5	ML	SYRUP
031ce1d9-f91a-4c14-8a4e-5f2c67d46b2d	d5b95c00-5c38-41e1-ac4b-a54aae1851ea	100	G	CREAM
e0b64e39-3ba1-436d-98cd-cb23af05c8cd	e7db4c96-f0c6-40b0-9787-eb9f303ec337	5	ML	SUSPENSION
498aa47b-eca6-4e9f-bfb0-60c0b4088bf1	e0d9e6ca-a31e-443a-8750-35ef13be08e6	1	TABLET	TABLET
303fd193-72a0-4c31-8795-60d01f700f4c	526f0a33-7bd6-4f45-b45a-ca573a1fb00b	1	TABLET	TABLET, COATED
004e0823-a18f-452d-bdbb-e0e4eb59b077	6f7d63b9-5903-49df-9074-700111bf8a0e	1	TABLET	TABLET
44f1725a-c076-454d-aa6c-b4a2b6767fca	c630626d-bc97-4d99-998a-037de2ebd6c5	1	INHALATION	INHALATION
1ce557ba-bfbe-465f-9114-aff1923a6c17	55880fa3-2b43-4198-8f9e-fb3827ec45f9	1	TABLET	TABLET
bf63396e-050c-405a-a020-b8f9bdebd70c	973a7869-f324-4fbe-b31c-203912f84bab	5	ML	SUSPENSION
64963e28-49e7-47c4-9c7f-d25dc671d609	adf9d36c-093d-4f31-a28b-ed59852a2a04	1	TABLET	TABLET
c992489f-9e81-4520-b641-4705af2fba24	d4521e5b-3516-43b0-8302-3062ae3afcb8	100	ML	SOLUTION
6227bd07-e85f-4058-8cca-ab30bcb90d82	3304b67c-8727-4eaa-968c-cf15a0ebf244	0.1	ML	POWDER/INJECTABLE
2ed34db0-6e9b-4e54-b52c-a2549364d865	d0c2d945-9c0c-4dab-8a86-866de2a08acf	1	INJECTION	POWDER/INJECTABLE
0a8681b0-ebdf-4656-a23d-f4eb5f92cfc3	07ea1dcc-d84a-4e0a-82b1-283a9b37e052	100	G	OINTMENT
84fb79c4-efea-435d-9d76-0a8625a0f042	afeede78-29fd-489a-8e18-304fb508f4cf	1	TABLET	TABLET
e32e6716-20e9-4b16-aa9f-5af3e67ad947	2813b5a9-0fc6-4ca3-be4e-ef0441f33ef0	1	INHALATION	INHALATION
43342337-6804-44ee-9cf0-573d7710c1a3	f56c0f9d-9c53-443f-9fe4-70c4f7051384	1	INHALATION	INHALATION
c63a8ad7-0d92-4f80-84c5-4355dd23d26e	30a484d8-c545-4b62-b21f-05d99d53d42e	1	DOSE	SPRAY, METERED
485fe694-f8de-4f54-956b-f4117da6d577	0ce60ccb-5fe0-4c57-8cf1-eff128301198	1	TABLET	TABLET
0397fd43-4bdd-44f4-b34a-cca178bdf87d	e666a361-f0ff-41b0-b60c-98ede5aa6d8c	1	INJECTION	POWDER/INJECTABLE
68dd7d4c-98d7-4e5c-bd02-d5f3eb5312b0	b7846104-ec5b-4eb5-a134-b1303f27e71c	1	DOSE	SUSPENSION
88703dc3-2ba8-43b8-ae58-c97d5fbf74e9	34e43497-7195-4e1d-a8f1-c2dafbd27fda	1	VIAL	POWDER/INJECTABLE
81cac490-6747-4770-a451-887df9f7fb99	86b7d816-aafa-4c0c-a34e-c94006369ab5	1	VIAL	POWDER/INJECTABLE
11930160-3920-4aff-916b-00f2b24972c0	7f7eecb0-39bc-4bef-93f4-d3a46d030b0b	10	ML	SYRUP
60d7fca3-6394-4503-bb51-253b6be4b77a	4961110d-d439-4cb6-8e1a-2ce74a8d10bd	5	ML	SYRUP
39271995-6f3d-4ee3-a5e4-5cb4f2fda1e9	041c4eaf-1b3a-4df1-a2da-f9dddeead1cd	1	DOSE	LIQUID
8bea6c61-f291-4cad-866c-7fce683194c8	6b125b0b-6d48-4179-8160-ddd718bbcfec	10	ML	SYRUP
b55be52b-a836-4202-8303-8d2165fb4013	41af9b3a-ff16-4c21-99f3-94dc9779c018	10	ML	SYRUP
b9c3c2b4-74c3-4fc1-b033-c179558fd89b	8e72b809-2c53-46b4-84e6-2d6851b9ec45	1000	ML	EMULSION
b446d675-2367-43c4-824a-b3e93cca911c	7db3965b-9033-435d-b771-fe363c9f9ac0	1	ML	EMULSION
ba957847-d2df-445a-ae23-e60230c3e49a	7d08b66c-4b9d-4f5c-893e-a24705957d44	1	INJECTION	POWDER/INJECTABLE
24c11ac5-6dde-43d7-bda4-296a9aa3e372	414f206d-4e08-4f84-80d0-8791074ca0bc	1	INJECTION	POWDER/INJECTABLE
415575fe-e919-4746-bc11-be1160a98cc4	0d314bd1-2e08-40d9-833c-a3237a04aeec	1	INJECTION	POWDER/INJECTABLE
1d9bb95e-a5c9-4467-b718-b07b4f784297	37979881-9c9b-4ebc-8665-f4d2074ea8ba	1	INJECTION	POWDER/INJECTABLE
4fb67658-59fb-412c-828e-324a76874a3b	cd954583-b820-4bef-a336-0c2a1c57fb67	1	TABLET	TABLET
7ab575d6-9313-4049-bd5d-6a86e813133d	9b61e7cc-5987-465f-92ab-f57b3a670350	1	INJECTION	INJECTABLE
b0429d84-0213-4b9f-87a5-d3693f847088	cf699a27-5b49-40e4-95c8-2d3ae269403b	100	ML	CREAM
673074d3-36d3-4a38-b20b-058d5131a8e8	1152492e-37f6-44f0-ba49-ad45cd017c52	100	G	LIQUID
3824395f-acd6-4396-bf1f-d8cf26fa02aa	73f2c15e-9729-4de8-ad44-9289b73000f7	1	DOSE	GEL
611ad223-3430-4589-8b97-254c83172aa2	cd3c61f6-e7e9-4d46-ab6f-54c59488c162	100	G	SOLUTION
3389aff6-5e43-4913-adde-5ec4ba7e3fab	3d333524-5a71-41e3-88a8-54682617ace8	5	ML	SYRUP
b07ab38f-c597-45f4-b0b9-7f579ce74239	fafddeed-1817-4478-8f7a-b13ec2331b0b	100	G	SOLUTION/DROPS
ce0aeadc-591e-4a0b-a44c-7464d4773efa	f2c0b90d-8aad-4317-ae0b-e5e43a80d119	1	TABLET	TABLET, COATED
547d97cb-c414-4630-af04-6308278115c2	b1497442-b934-457f-8a61-1ac1c7b75e4a	1	TABLET	TABLET, COATED
75b09c17-6a50-4f4c-8db5-e89d4cf2b312	5daff07f-1fb7-4ab3-8306-c11f9795e6be	1	TABLET	TABLET
71a50cb2-f706-4164-8636-ae226e02ac75	62970868-9afd-4480-a5fc-957373d0b578	5	ML	SUSPENSION
8f904679-d80f-44c2-a542-159fcc734217	1cfc2603-392c-43ac-beff-58c31bbe5bb9	1	DOSE	SYRUP
95634878-7707-403c-bbc7-67dc4ce5a995	1e1c9cdd-8b7d-48dc-9059-999eb0b782d9	5	ML	SYRUP
2527b79f-053d-4e94-bb3a-7a93fd3c4c0a	174994b8-4b19-4102-87e7-083050adfa83	1	TABLET	TABLET
6b868467-13a8-4f4b-a025-a3360dc8c582	9097156c-e131-4e17-9244-abc52a09867a	1	DOSE	SYRUP
03593823-2f91-4f3f-bceb-b94b816f18ef	dfd8c1de-7c63-4d74-bacf-cb71e7374d2c	1	DOSE	SYRUP
30a03f98-0999-42a7-9a43-7ea8e1da3ad6	0c749de2-db01-4c4e-8ddc-c89cd6c973a0	100	G	CREAM
c32cef35-50a5-4b5c-aa90-6bd22262b57c	552e7dc6-8656-482c-880c-4dac5e77890c	100	G	OINTMENT
3ba7a193-4ef3-40b7-9aba-39011b4d5fc3	073ef43c-4b7a-4df1-a79a-389630c0667d	100	G	SOLUTION/DROPS
ba14ecac-37bb-46f8-b12c-5fa39b4aa945	7fc519e2-038f-463f-83bf-d1a857744269	1	TABLET	TABLET, COATED
d9f704c8-79ff-4714-beb1-c35627d6f83c	6edd8b7c-0cbd-4f68-965d-0336cc94d463	1	TABLET	TABLET, COATED
ffbfc8d5-7c5a-42d4-a273-627b249afd54	eee07d17-2bc1-4fbf-b3a6-8101f33fa157	1	TABLET	TABLET
954ecb43-aab4-4f1b-9b47-fe05ce28b195	0bea16e6-e7f2-4c04-a312-240df1b8fc57	1	TABLET	TABLET
57cc5deb-40c8-4e5c-acf0-453179dcc112	c1c85eee-5ede-4295-9bc8-9df0abf11173	1	TABLET	TABLET, COATED
a2a6d6c0-beee-46a2-8868-ad2d5925a55b	d7bfa2c6-b78a-4a98-8f96-2c7ca4f1575c	1	TABLET	TABLET
ce04f847-1e79-4b9d-bb8b-9eb81f2bcd19	ae7596aa-af9f-46b8-9a2b-77662e544363	1	DOSE	POWDER, FOR SUSPENSION
e2984b1b-f2eb-4b43-8b9f-c0f056728bb9	70e0f1f3-8b65-45d3-9804-a8e5bbab9b6d	1	DOSE	POWDER, FOR SUSPENSION
515cc6ee-f043-45d3-bf20-f772db6c618e	9329be05-5e1d-40aa-8964-2c3adf706a06	1	TABLET	TABLET, COATED
4a28bb0a-289c-461d-b0e1-d72293b31053	1c36905d-a517-462a-87ec-7bf71a98181d	1	TABLET	TABLET, COATED
6089b330-8e04-4dec-a493-b75e5aa3b4d5	8e6ee381-430d-4ddd-ab64-3e70fa73efca	1	TABLET	TABLET, COATED
844e67e8-b706-41b6-bd6b-a2d835c15dda	6bdf7037-628b-425c-a731-70169998b9ac	1	CAPSULE	CAPSULE
d9f24529-7fb1-44b2-9d8d-f4c8f1c03a89	65135e8b-0b46-4465-8d9a-e24895c5713f	100	G	OINTMENT
e070c52a-bad0-48f6-9abf-4e2770b897e9	70cc379b-5710-4a57-92b3-0132c7b89fb7	100	G	OINTMENT
06d3f5cc-71c6-488a-9d28-c3acbf36cd5e	03641e6b-a4e7-42af-ba38-b09b6dd6dd79	1	TABLET	TABLET
af1f622e-2b06-4a47-96c4-f30fe0634a11	cdf85062-4454-489d-9ec4-803e1176ea8f	1	TABLET	TABLET, COATED
ed16d085-5708-4eea-9ecf-db3bf688e598	6751e306-7ea2-4ca9-ba74-19e671aaea53	1	TABLET	TABLET, COATED
5a6254c9-ff6a-4dc0-8b9f-4a6d4c68854a	1cad9185-5d98-47f2-b319-a0ae1f7226e9	1	VIAL	POWDER/INJECTABLE
93c5ceb9-ea2d-4381-b2ec-489c5f59be98	5d352a80-ac7c-4682-a235-aae3013fe63c	1	INJECTION	POWDER/INJECTABLE
d078323b-c917-4176-9a64-36ccceffce50	87683ac5-b59f-4d52-a024-280e23f80862	1	TABLET	TABLET, COATED
6a1af3ae-963c-4905-85c3-88c32e8b120a	62ed829d-a590-4b2d-b845-5a287a35ae82	1	CAPSULE	CAPSULE
34f8ad9e-e5e4-4487-94b6-9c955e3776ae	7a31e81f-94f2-465a-aa53-ddae0878c314	1	TABLET	TABLET
f005a6bb-a37f-4802-80df-1dc80af04b93	170f213c-7501-4c43-8b20-a4e667660a16	1	TABLET	TABLET
c8897e18-7002-4e44-9bf2-be2921ab5882	5e04a6b7-b011-4cb1-98a1-b2b24739444b	1	ML	SOLUTION/DROPS
1bd0ddce-2db0-4431-9953-c74c976a9d0b	55064a3c-571f-48b8-bf3a-08afd330005c	100	G	SOLUTION/DROPS
e4d786f9-4961-4c9a-9e4b-1874f6371e8d	45371d6c-f8a4-4ae3-bdb8-1117aeb34846	1	DOSE	SYRUP
0d867b4d-b251-422c-85f5-4e385bc3d504	1694f995-20d9-43ad-b091-0161d57bbe2a	1	TABLET	TABLET, COATED
0c286216-0417-4594-8200-3f136788d0b7	36dfc3d3-1ed4-41d5-a04c-e17aaf0b53e9	1	TABLET	TABLET, COATED
d2009d8b-174d-41e3-93b8-02648189a1d5	4f7b663c-f903-4833-ba1d-5c96bcfc8156	1	INJECTION	POWDER/INJECTABLE
5c18e76a-aa10-4558-bd20-faf8cc0fc9ed	775af81f-e0d8-4977-827f-c72c4ae2cfe0	1	DOSE	SUSPENSION
eb964c6d-e6df-4a51-94f2-ecb22e355880	3f0e78c3-f7a2-40c8-8933-2d9209d5ae20	1	DOSE	SPRAY, METERED
b105e64a-648f-4b88-ac09-bee4125dce78	3080e333-583f-4576-8a62-f30a7e777dd3	1	ML	SOLUTION
594aa00d-a4b6-424e-b3bf-3678d6c4ca51	665ea19d-ba4d-4cf5-ad29-4c7198e40a18	100	ML	INJECTABLE
9affd0cb-821e-4ac1-9851-ee218b03f01d	ebac74b4-fb1d-4288-8d07-7a99e8af15f0	1	TABLET	TABLET, COATED
8f8bf3d3-342a-4e59-933a-5cad06751dda	fd6b9c4c-15f9-4cf6-859a-afc7b65db45c	1	TABLET	TABLET
152af263-5c56-409e-94dc-1bfacac45088	d2a42990-fce0-474e-97ef-2f13b0cbff87	1	TABLET	TABLET
7f71b971-c8a5-474c-97ab-d8a50200c2dc	ed91daa8-0114-4920-b58a-0b1f8fb27b1e	1	TABLET	TABLET
9fd0babd-3aca-402d-a276-a0e00869d279	5cba83f6-b2de-4f9a-ba62-62635d91622e	1	ML	SOLUTION
3afb1858-5ef4-45ac-b9c5-6bcff8760e44	dbe65088-d4e6-420b-83c1-df8dc619c332	1	TABLET	TABLET
776eaed0-1336-4cec-ac1a-aaef1e44157e	87c5b8f6-1259-4d1e-85e6-bf511244585f	1	DOSE	LOTION
d30f81ff-dd38-423e-b621-baa3178d2dd1	2cfe556e-b7ef-49f1-9efe-b8efd8cf818f	1	DOSE	LOTION
e984638c-44c0-4911-9554-1f140c5c8167	c56dc613-33ee-431b-952c-92eb1397fddc	1	TABLET	TABLET, COATED
c89e41cb-514d-4bdc-86ff-2b99f32ccdba	c518c6d7-3d90-4645-8524-80de62d0c162	5	ML	SUSPENSION
934d881c-afce-4ca1-bd9b-651d1eddcc48	fad926c1-014a-4061-aeee-dfb0a7fcfb61	1	DOSE	POWDER
f82619ee-763a-4e96-80db-2e02d7b7edaa	82238cc6-2465-4619-a5d3-383d2a9d4aeb	1	TABLET	TABLET
70203e96-7ebf-49f5-9a3f-16dab269cabd	f66ed3c2-6f13-4ad1-81f6-52ece22b61cc	100	ML	LINIMENT
992ef1a5-f054-49db-a9e1-59ee3403d661	a74c1d3a-b326-4d02-b911-3a3dbf8f1aff	1	ML	SOLUTION
3418ecaf-ad5b-4a5b-9297-a073705ee395	dc5f59da-83a6-4ae8-8341-e5804701ec14	100	G	POWDER
1190b7b4-6748-4f37-a44f-78bdf4c3eeae	6993facf-6111-4492-a95a-d5eae4d4ad1d	100	G	CREAM
9072276e-916e-4c32-b4c1-0d36ee29d280	35c8fa36-85d4-4472-9c27-044241ac23e4	100	G	LOTION
0dbc5940-db2b-4b1f-af77-9457692c258d	f79c9c81-3958-4599-90e0-9cdd1479e347	100	ML	SOLUTION/DROPS
ac28ded3-e0d2-43af-9f46-301937a9e546	17ac3161-aecd-4e3c-94f0-1bf4d741467d	100	ML	PAINT
26100175-a70a-4374-a902-970c1b78118c	d82219ee-1318-42de-a38c-92e373cd8708	1	DOSE	PESSARY
1572bbc3-6bb1-4bd6-9a81-a5ce61ff56ca	0ce951bb-8440-49b8-b697-74bdd9032594	1	DOSE	PESSARY
50e8243f-d2af-4dec-a776-33b426ddab13	fd04bea5-62a4-4176-8f9a-6543dc783b90	1	DOSE	PESSARY
a6a43d45-6772-45ce-a0cf-d0279f541184	3853e1a1-5278-46ec-938b-e8b681d16f2c	100	G	CREAM
3dc0bdfa-6961-4398-97bb-9c13150b5562	ad11b410-b6a6-4c9d-b6e4-89c1d684e037	100	G	CREAM
e35a1e2d-606d-4c15-806d-20b6215169a1	835c09c6-e2ec-4171-94f0-00e3af5ae4d6	100	G	CREAM
bc6c4b00-9b10-40fa-bca1-9f0f8f3b5d65	061b6e9d-801f-4301-819e-a5c3d166ee39	1	CAPSULE	CAPSULE
a725b371-a3c9-4dd3-a11b-9a492f67c800	ceb8502c-c357-453b-ba95-e7cecda83b18	100	G	CREAM
008da23c-f0b6-4f84-8221-86d098031f6f	b96cae3f-3d58-444f-861d-19c246c1009e	100	G	CREAM
f3281bf7-2ec0-4f3f-81b7-28b3d3ae4ffe	14824faa-7810-4e57-a4dd-12b607940a45	100	G	CREAM
0c1b84b2-5791-405c-b399-e360c63ce978	9bcf034b-5177-48fe-9173-5d0a69b5233b	1	DOSE	PESSARY
874905e7-21fa-443a-b945-d0fe12c3e358	0331459d-d44d-4339-a3ad-bc0119074188	1	DOSE	CREAM
8203ad9f-b095-46fd-b5a6-24c8b9e5572d	e255b566-2fa8-4f0a-99e2-3ca678f75a3b	1	INJECTION	INJECTABLE
5a47e02c-bbaa-4e42-bba6-00febc739862	761b96d9-e81a-45b4-a26a-8ba27e42db36	1	TABLET	TABLET, COATED
b3c5d993-5ae7-4d12-9594-ee2282e4cc7a	a83f7851-2737-4e77-b218-f052d54c7fa9	1	TABLET	TABLET, COATED
0d90cc3d-911f-4e95-b59b-9b27e9c0b315	a9c88a81-ffc0-4b08-95a6-9ca01b93e905	1	TABLET	TABLET
f1cb1a8a-6599-4667-b8a7-060a7012669f	12170d32-1482-4730-a09e-b3a8a8d39412	1	TABLET	TABLET
5fd74f8e-a201-4b8f-a19a-c29b2da12d30	927c80eb-5f68-49b7-a8da-e74c8216900e	1	TABLET	TABLET
598fc5db-1664-453f-a5d6-32a5f09edf05	cb2a274b-fe92-4a01-a34d-4c4258680838	1	TABLET	TABLET
ee341bc1-0588-4892-af86-d1d43d3e773c	cae92c08-e8b5-47f3-a8f6-b0541c80ceba	1	TABLET	TABLET
210d8c05-7405-4d96-8a15-458bb4bbed7b	4c0b1a51-b592-4df9-8823-8fb4deb20e2f	45	ML	INJECTABLE
